codigo_municipio,ipm_2018,ipm_2018_imputed,ipm_2022,ipm_2022_imputed
05604,0.1588426984159165,True,0.1588426984159165,True
47605,0.2264530921208074,True,0.2264530921208074,True
08606,0.1635341224390722,True,0.1635341224390722,True
50606,0.1792150140840833,True,0.1792150140840833,True
76606,0.1590938131982256,True,0.1590938131982256,True
05607,0.1588426984159165,True,0.1588426984159165,True
25612,0.1589957001992672,True,0.1589957001992672,True
52612,0.2183487060505397,True,0.2183487060505397,True
73616,0.1846202682881172,True,0.1846202682881172,True
20614,0.2079822727349517,True,0.2079822727349517,True
27580,0.2805305637460625,True,0.2805305637460625,True
27600,0.2805305637460625,True,0.2805305637460625,True
13600,0.2137851743689069,True,0.2137851743689069,True
76616,0.1590938131982256,True,0.1590938131982256,True
44001,0.284318656230732,True,0.284318656230732,True
05615,0.1588426984159165,True,0.1588426984159165,True
68615,0.1751835953101328,True,0.1751835953101328,True
17614,0.1694528733883225,True,0.1694528733883225,True
27615,0.2805305637460625,True,0.2805305637460625,True
17616,0.1694528733883225,True,0.1694528733883225,True
41615,0.200485645603982,True,0.200485645603982,True
52621,0.2183487060505397,True,0.2183487060505397,True
76622,0.1590938131982256,True,0.1590938131982256,True
73622,0.1846202682881172,True,0.1846202682881172,True
15621,0.1811504657502856,True,0.1811504657502856,True
19622,0.2225297877342232,True,0.2225297877342232,True
73624,0.1846202682881172,True,0.1846202682881172,True
68655,0.1751835953101328,True,0.1751835953101328,True
08634,0.1635341224390722,True,0.1635341224390722,True
05628,0.1588426984159165,True,0.1588426984159165,True
08638,0.1635341224390722,True,0.1635341224390722,True
85300,0.18724478605741,True,0.18724478605741,True
47660,0.2264530921208074,True,0.2264530921208074,True
05631,0.1588426984159165,True,0.1588426984159165,True
15632,0.1811504657502856,True,0.1811504657502856,True
85315,0.18724478605741,True,0.18724478605741,True
15638,0.1811504657502856,True,0.1811504657502856,True
23660,0.2397809521843081,True,0.2397809521843081,True
41660,0.200485645603982,True,0.200485645603982,True
