codigo_municipio,year,round,candidate,votes,total_votes,registered_voters,vote_share
05148,2002,1,LORA,16,11812,,0.0013545546901456
05148,2002,1,RINCON,7,11812,,0.0005926176769387
05148,2002,1,TARJETAS NO MARCADAS,112,11812,,0.0094818828310193
05148,2002,1,TOVAR,18,11812,,0.0015238740264138
05148,2002,1,VOTOS EN BLANCO,280,11812,,0.0237047070775482
05148,2002,1,VOTOS NULOS,282,11812,,0.0238740264138164
05148,2002,1,alvaro_uribe,7289,11812,,0.6170843210294615
05148,2002,1,horacio_serpa,809,11812,,0.0684896715204876
05148,2002,1,ingrid_betancourt,67,11812,,0.0056721977649847
05148,2002,1,luis_eduardo_garzon,1015,11812,,0.0859295631561124
05148,2002,1,noemi_sanin,1840,11812,,0.1557737893667456
05150,2002,1,BEDOYA,4,1394,,0.0028694404591104
05150,2002,1,CARDONA,2,1394,,0.0014347202295552
05150,2002,1,CRISTANCHO,2,1394,,0.0014347202295552
05150,2002,1,LORA,4,1394,,0.0028694404591104
05150,2002,1,RINCON,3,1394,,0.0021520803443328
05150,2002,1,TARJETAS NO MARCADAS,25,1394,,0.0179340028694404
05150,2002,1,TOVAR,7,1394,,0.0050215208034433
05150,2002,1,VOTOS EN BLANCO,56,1394,,0.0401721664275466
05150,2002,1,VOTOS NULOS,45,1394,,0.0322812051649928
05150,2002,1,alvaro_uribe,703,1394,,0.5043041606886657
05150,2002,1,horacio_serpa,290,1394,,0.2080344332855093
05150,2002,1,ingrid_betancourt,15,1394,,0.0107604017216642
05150,2002,1,luis_eduardo_garzon,69,1394,,0.0494978479196556
05150,2002,1,noemi_sanin,169,1394,,0.1212338593974175
05154,2002,1,BEDOYA,199,21151,,0.0094085386033757
05154,2002,1,CARDONA,7,21151,,0.0003309536192142
05154,2002,1,CRISTANCHO,30,21151,,0.0014183726537752
05154,2002,1,LORA,13,21151,,0.0006146281499692
05154,2002,1,RINCON,5,21151,,0.0002363954422958
05154,2002,1,TARJETAS NO MARCADAS,80,21151,,0.0037823270767339
05154,2002,1,TOVAR,61,21151,,0.0028840243960096
05154,2002,1,VOTOS EN BLANCO,296,21151,,0.0139946101839156
05154,2002,1,VOTOS NULOS,266,21151,,0.0125762375301404
05154,2002,1,alvaro_uribe,6946,21151,,0.3284005484374261
05154,2002,1,horacio_serpa,11842,21151,,0.5598789655335445
05154,2002,1,ingrid_betancourt,48,21151,,0.0022693962460403
05154,2002,1,luis_eduardo_garzon,331,21151,,0.0156493782799867
05154,2002,1,noemi_sanin,1027,21151,,0.0485556238475722
05172,2002,1,BEDOYA,82,10100,,0.0081188118811881
05172,2002,1,CARDONA,6,10100,,0.0005940594059405
05172,2002,1,CRISTANCHO,6,10100,,0.0005940594059405
05172,2002,1,LORA,7,10100,,0.0006930693069306
05172,2002,1,RINCON,3,10100,,0.0002970297029702
05172,2002,1,TARJETAS NO MARCADAS,64,10100,,0.0063366336633663
05172,2002,1,TOVAR,16,10100,,0.0015841584158415
05172,2002,1,VOTOS EN BLANCO,155,10100,,0.0153465346534653
05172,2002,1,VOTOS NULOS,99,10100,,0.0098019801980198
05172,2002,1,alvaro_uribe,5011,10100,,0.4961386138613861
05172,2002,1,horacio_serpa,4129,10100,,0.4088118811881188
05172,2002,1,ingrid_betancourt,20,10100,,0.0019801980198019
05172,2002,1,luis_eduardo_garzon,98,10100,,0.0097029702970297
05172,2002,1,noemi_sanin,404,10100,,0.04
05190,2002,1,BEDOYA,8,3370,,0.002373887240356
05190,2002,1,CARDONA,7,3370,,0.0020771513353115
05190,2002,1,CRISTANCHO,2,3370,,0.000593471810089
05190,2002,1,LORA,2,3370,,0.000593471810089
05190,2002,1,RINCON,1,3370,,0.0002967359050445
05190,2002,1,TARJETAS NO MARCADAS,57,3370,,0.016913946587537
05190,2002,1,TOVAR,3,3370,,0.0008902077151335
05190,2002,1,VOTOS EN BLANCO,64,3370,,0.0189910979228486
05190,2002,1,VOTOS NULOS,80,3370,,0.0237388724035608
05190,2002,1,alvaro_uribe,1516,3370,,0.4498516320474777
05190,2002,1,horacio_serpa,764,3370,,0.2267062314540059
05190,2002,1,ingrid_betancourt,16,3370,,0.0047477744807121
05190,2002,1,luis_eduardo_garzon,75,3370,,0.0222551928783382
05190,2002,1,noemi_sanin,775,3370,,0.2299703264094955
05197,2002,1,BEDOYA,1,248,,0.0040322580645161
05197,2002,1,CARDONA,2,248,,0.0080645161290322
05197,2002,1,CRISTANCHO,1,248,,0.0040322580645161
05197,2002,1,LORA,1,248,,0.0040322580645161
05197,2002,1,TARJETAS NO MARCADAS,5,248,,0.0201612903225806
05197,2002,1,VOTOS EN BLANCO,10,248,,0.0403225806451612
05197,2002,1,VOTOS NULOS,3,248,,0.0120967741935483
05197,2002,1,alvaro_uribe,121,248,,0.4879032258064516
05197,2002,1,horacio_serpa,32,248,,0.1290322580645161
05197,2002,1,ingrid_betancourt,1,248,,0.0040322580645161
05197,2002,1,luis_eduardo_garzon,14,248,,0.0564516129032258
05197,2002,1,noemi_sanin,57,248,,0.2298387096774193
05206,2002,1,BEDOYA,20,1468,,0.0136239782016348
05206,2002,1,CARDONA,8,1468,,0.0054495912806539
05206,2002,1,CRISTANCHO,3,1468,,0.0020435967302452
05206,2002,1,LORA,4,1468,,0.0027247956403269
05206,2002,1,RINCON,3,1468,,0.0020435967302452
05206,2002,1,TARJETAS NO MARCADAS,58,1468,,0.0395095367847411
05206,2002,1,TOVAR,11,1468,,0.0074931880108991
05206,2002,1,VOTOS EN BLANCO,46,1468,,0.0313351498637602
05206,2002,1,VOTOS NULOS,53,1468,,0.0361035422343324
05206,2002,1,alvaro_uribe,649,1468,,0.4420980926430518
05206,2002,1,horacio_serpa,275,1468,,0.1873297002724795
05206,2002,1,ingrid_betancourt,9,1468,,0.0061307901907356
05206,2002,1,luis_eduardo_garzon,36,1468,,0.0245231607629427
05206,2002,1,noemi_sanin,293,1468,,0.1995912806539509
05209,2002,1,BEDOYA,52,4867,,0.0106841997123484
05209,2002,1,CARDONA,5,4867,,0.0010273268954181
05209,2002,1,CRISTANCHO,12,4867,,0.0024655845490034
05209,2002,1,LORA,9,4867,,0.0018491884117526
05209,2002,1,RINCON,1,4867,,0.0002054653790836
05209,2002,1,TARJETAS NO MARCADAS,74,4867,,0.0152044380521882
05209,2002,1,TOVAR,12,4867,,0.0024655845490034
05209,2002,1,VOTOS EN BLANCO,102,4867,,0.0209574686665296
05209,2002,1,VOTOS NULOS,101,4867,,0.020752003287446
05209,2002,1,alvaro_uribe,2856,4867,,0.5868091226628314
05209,2002,1,horacio_serpa,1231,4867,,0.2529278816519416
05209,2002,1,ingrid_betancourt,12,4867,,0.0024655845490034
05209,2002,1,luis_eduardo_garzon,55,4867,,0.0113005958495993
05209,2002,1,noemi_sanin,345,4867,,0.0708855557838504
05212,2002,1,BEDOYA,73,20494,,0.0035620181516541
05212,2002,1,CARDONA,9,20494,,0.0004391529228066
05212,2002,1,CRISTANCHO,29,20494,,0.0014150483068215
05212,2002,1,LORA,7,20494,,0.0003415633844051
05212,2002,1,RINCON,12,20494,,0.0005855372304089
05212,2002,1,TARJETAS NO MARCADAS,79,20494,,0.0038547867668585
05212,2002,1,TOVAR,13,20494,,0.0006343319996096
05212,2002,1,VOTOS EN BLANCO,475,20494,,0.0231775153703522
05212,2002,1,VOTOS NULOS,567,20494,,0.0276666341368205
05212,2002,1,alvaro_uribe,12908,20494,,0.6298428808431736
05212,2002,1,horacio_serpa,2328,20494,,0.1135942226993266
05212,2002,1,ingrid_betancourt,95,20494,,0.0046355030740704
05212,2002,1,luis_eduardo_garzon,1264,20494,,0.0616765882697374
05212,2002,1,noemi_sanin,2635,20494,,0.1285742168439543
05234,2002,1,BEDOYA,4,1813,,0.0022062879205736
05234,2002,1,CARDONA,3,1813,,0.0016547159404302
05234,2002,1,CRISTANCHO,2,1813,,0.0011031439602868
05234,2002,1,LORA,1,1813,,0.0005515719801434
05234,2002,1,TARJETAS NO MARCADAS,19,1813,,0.0104798676227247
05234,2002,1,TOVAR,7,1813,,0.0038610038610038
05234,2002,1,VOTOS EN BLANCO,61,1813,,0.0336458907887479
05234,2002,1,VOTOS NULOS,57,1813,,0.0314396028681742
05234,2002,1,alvaro_uribe,561,1813,,0.3094318808604523
05234,2002,1,horacio_serpa,821,1813,,0.4528405956977385
05234,2002,1,ingrid_betancourt,5,1813,,0.002757859900717
05234,2002,1,luis_eduardo_garzon,52,1813,,0.0286817429674572
05234,2002,1,noemi_sanin,220,1813,,0.1213458356315499
05237,2002,1,BEDOYA,8,4574,,0.0017490161783996
05237,2002,1,CARDONA,1,4574,,0.0002186270222999
05237,2002,1,CRISTANCHO,5,4574,,0.0010931351114997
05237,2002,1,LORA,5,4574,,0.0010931351114997
05237,2002,1,RINCON,1,4574,,0.0002186270222999
05237,2002,1,TARJETAS NO MARCADAS,20,4574,,0.0043725404459991
05237,2002,1,TOVAR,1,4574,,0.0002186270222999
05237,2002,1,VOTOS EN BLANCO,75,4574,,0.0163970266724967
05237,2002,1,VOTOS NULOS,46,4574,,0.0100568430257979
05237,2002,1,alvaro_uribe,3928,4574,,0.8587669435942282
05237,2002,1,horacio_serpa,132,4574,,0.0288587669435942
05237,2002,1,ingrid_betancourt,4,4574,,0.0008745080891998
05237,2002,1,luis_eduardo_garzon,81,4574,,0.0177087888062964
05237,2002,1,noemi_sanin,267,4574,,0.0583734149540883
05240,2002,1,BEDOYA,17,4092,,0.0041544477028347
05240,2002,1,CARDONA,2,4092,,0.0004887585532746
05240,2002,1,CRISTANCHO,2,4092,,0.0004887585532746
05240,2002,1,LORA,5,4092,,0.0012218963831867
05240,2002,1,TARJETAS NO MARCADAS,50,4092,,0.012218963831867
05240,2002,1,TOVAR,8,4092,,0.0019550342130987
05240,2002,1,VOTOS EN BLANCO,51,4092,,0.0124633431085043
05240,2002,1,VOTOS NULOS,72,4092,,0.0175953079178885
05240,2002,1,alvaro_uribe,2529,4092,,0.6180351906158358
05240,2002,1,horacio_serpa,1042,4092,,0.2546432062561095
05240,2002,1,ingrid_betancourt,5,4092,,0.0012218963831867
05240,2002,1,luis_eduardo_garzon,67,4092,,0.0163734115347018
05240,2002,1,noemi_sanin,242,4092,,0.0591397849462365
05250,2002,1,BEDOYA,58,7100,,0.008169014084507
05250,2002,1,CARDONA,2,7100,,0.000281690140845
05250,2002,1,CRISTANCHO,7,7100,,0.0009859154929577
05250,2002,1,LORA,10,7100,,0.0014084507042253
05250,2002,1,RINCON,7,7100,,0.0009859154929577
05250,2002,1,TARJETAS NO MARCADAS,40,7100,,0.0056338028169014
05250,2002,1,TOVAR,28,7100,,0.0039436619718309
05250,2002,1,VOTOS EN BLANCO,78,7100,,0.0109859154929577
05250,2002,1,VOTOS NULOS,127,7100,,0.0178873239436619
05250,2002,1,alvaro_uribe,2764,7100,,0.3892957746478873
05250,2002,1,horacio_serpa,3634,7100,,0.5118309859154929
05250,2002,1,ingrid_betancourt,12,7100,,0.0016901408450704
05250,2002,1,luis_eduardo_garzon,97,7100,,0.0136619718309859
05250,2002,1,noemi_sanin,236,7100,,0.0332394366197183
05264,2002,1,BEDOYA,7,2534,,0.0027624309392265
05264,2002,1,CARDONA,3,2534,,0.0011838989739542
05264,2002,1,TARJETAS NO MARCADAS,11,2534,,0.0043409629044988
05264,2002,1,VOTOS EN BLANCO,35,2534,,0.0138121546961325
05264,2002,1,VOTOS NULOS,23,2534,,0.0090765588003157
05264,2002,1,alvaro_uribe,1808,2534,,0.7134964483030781
05264,2002,1,horacio_serpa,479,2534,,0.1890292028413575
05264,2002,1,ingrid_betancourt,4,2534,,0.0015785319652722
05264,2002,1,luis_eduardo_garzon,39,2534,,0.0153906866614048
05264,2002,1,noemi_sanin,125,2534,,0.0493291239147592
05266,2002,1,BEDOYA,279,89399,,0.0031208402778554
05266,2002,1,CARDONA,25,89399,,0.0002796451861877
05266,2002,1,CRISTANCHO,41,89399,,0.0004586181053479
05266,2002,1,LORA,33,89399,,0.0003691316457678
05266,2002,1,RINCON,91,89399,,0.0010179084777234
05266,2002,1,TARJETAS NO MARCADAS,242,89399,,0.0027069654022975
05266,2002,1,TOVAR,56,89399,,0.0006264052170605
05266,2002,1,VOTOS EN BLANCO,1770,89399,,0.0197988791820937
05266,2002,1,VOTOS NULOS,1337,89399,,0.0149554245573216
05266,2002,1,alvaro_uribe,68914,89399,,0.7708587344377454
05266,2002,1,horacio_serpa,5011,89399,,0.0560520811194756
05266,2002,1,ingrid_betancourt,498,89399,,0.0055705321088602
05266,2002,1,luis_eduardo_garzon,4168,89399,,0.0466224454412241
05266,2002,1,noemi_sanin,6934,89399,,0.0775623888410384
05282,2002,1,BEDOYA,18,6653,,0.0027055463700586
05282,2002,1,CARDONA,5,6653,,0.0007515406583496
05282,2002,1,CRISTANCHO,4,6653,,0.0006012325266796
05282,2002,1,LORA,6,6653,,0.0009018487900195
05282,2002,1,RINCON,5,6653,,0.0007515406583496
05282,2002,1,TARJETAS NO MARCADAS,37,6653,,0.0055614008717871
05282,2002,1,TOVAR,10,6653,,0.0015030813166992
05282,2002,1,VOTOS EN BLANCO,114,6653,,0.0171351270103712
05282,2002,1,VOTOS NULOS,127,6653,,0.0190891327220802
05282,2002,1,alvaro_uribe,3855,6653,,0.5794378475875545
05282,2002,1,horacio_serpa,1622,6653,,0.2437997895686156
05282,2002,1,ingrid_betancourt,34,6653,,0.0051104764767773
05282,2002,1,luis_eduardo_garzon,313,6653,,0.047046445212686
05282,2002,1,noemi_sanin,503,6653,,0.0756049902299714
05284,2002,1,BEDOYA,7,3680,,0.0019021739130434
05284,2002,1,CRISTANCHO,2,3680,,0.0005434782608695
05284,2002,1,LORA,4,3680,,0.0010869565217391
05284,2002,1,RINCON,1,3680,,0.0002717391304347
05284,2002,1,TARJETAS NO MARCADAS,42,3680,,0.0114130434782608
05284,2002,1,TOVAR,6,3680,,0.0016304347826086
05284,2002,1,VOTOS EN BLANCO,107,3680,,0.0290760869565217
05284,2002,1,VOTOS NULOS,81,3680,,0.0220108695652173
05284,2002,1,alvaro_uribe,1432,3680,,0.3891304347826086
05284,2002,1,horacio_serpa,1365,3680,,0.3709239130434782
05284,2002,1,ingrid_betancourt,20,3680,,0.0054347826086956
05284,2002,1,luis_eduardo_garzon,87,3680,,0.023641304347826
05284,2002,1,noemi_sanin,526,3680,,0.1429347826086956
05306,2002,1,BEDOYA,3,1161,,0.0025839793281653
05306,2002,1,RINCON,1,1161,,0.0008613264427217
05306,2002,1,TARJETAS NO MARCADAS,13,1161,,0.0111972437553832
05306,2002,1,VOTOS EN BLANCO,22,1161,,0.0189491817398794
05306,2002,1,VOTOS NULOS,16,1161,,0.0137812230835486
05306,2002,1,alvaro_uribe,436,1161,,0.3755383290267011
05306,2002,1,horacio_serpa,515,1161,,0.4435831180017227
05306,2002,1,ingrid_betancourt,4,1161,,0.0034453057708871
05306,2002,1,luis_eduardo_garzon,7,1161,,0.0060292850990525
05306,2002,1,noemi_sanin,144,1161,,0.1240310077519379
05308,2002,1,BEDOYA,44,12277,,0.0035839374440009
05308,2002,1,CARDONA,10,12277,,0.0008145312372729
05308,2002,1,CRISTANCHO,17,12277,,0.001384703103364
05308,2002,1,LORA,9,12277,,0.0007330781135456
05308,2002,1,RINCON,12,12277,,0.0009774374847275
05308,2002,1,TARJETAS NO MARCADAS,61,12277,,0.0049686405473649
05308,2002,1,TOVAR,11,12277,,0.0008959843610002
05308,2002,1,VOTOS EN BLANCO,366,12277,,0.0298118432841899
05308,2002,1,VOTOS NULOS,361,12277,,0.0294045776655534
05308,2002,1,alvaro_uribe,7761,12277,,0.632157693247536
05308,2002,1,horacio_serpa,1228,12277,,0.1000244359371181
05308,2002,1,ingrid_betancourt,72,12277,,0.0058646249083652
05308,2002,1,luis_eduardo_garzon,665,12277,,0.0541663272786511
05308,2002,1,noemi_sanin,1660,12277,,0.1352121853873096
05310,2002,1,BEDOYA,15,2462,,0.0060926076360682
05310,2002,1,CARDONA,5,2462,,0.0020308692120227
05310,2002,1,CRISTANCHO,4,2462,,0.0016246953696181
05310,2002,1,LORA,17,2462,,0.0069049553208773
05310,2002,1,RINCON,3,2462,,0.0012185215272136
05310,2002,1,TARJETAS NO MARCADAS,29,2462,,0.0117790414297319
05310,2002,1,TOVAR,1,2462,,0.0004061738424045
05310,2002,1,VOTOS EN BLANCO,62,2462,,0.025182778229082
05310,2002,1,VOTOS NULOS,83,2462,,0.0337124289195775
05310,2002,1,alvaro_uribe,1231,2462,,0.5
05310,2002,1,horacio_serpa,410,2462,,0.1665312753858651
05310,2002,1,ingrid_betancourt,21,2462,,0.0085296506904955
05310,2002,1,luis_eduardo_garzon,105,2462,,0.0426482534524776
05310,2002,1,noemi_sanin,476,2462,,0.1933387489845654
05313,2002,1,BEDOYA,18,1775,,0.0101408450704225
05313,2002,1,CARDONA,8,1775,,0.0045070422535211
05313,2002,1,CRISTANCHO,8,1775,,0.0045070422535211
05313,2002,1,LORA,2,1775,,0.0011267605633802
05313,2002,1,RINCON,1,1775,,0.0005633802816901
05313,2002,1,TARJETAS NO MARCADAS,122,1775,,0.0687323943661971
05313,2002,1,TOVAR,15,1775,,0.0084507042253521
05313,2002,1,VOTOS EN BLANCO,283,1775,,0.1594366197183098
05313,2002,1,VOTOS NULOS,77,1775,,0.0433802816901408
05313,2002,1,alvaro_uribe,508,1775,,0.2861971830985915
05313,2002,1,horacio_serpa,121,1775,,0.068169014084507
05313,2002,1,ingrid_betancourt,19,1775,,0.0107042253521126
05313,2002,1,luis_eduardo_garzon,87,1775,,0.0490140845070422
05313,2002,1,noemi_sanin,506,1775,,0.2850704225352112
05315,2002,1,BEDOYA,10,886,,0.0112866817155756
05315,2002,1,CARDONA,2,886,,0.0022573363431151
05315,2002,1,CRISTANCHO,2,886,,0.0022573363431151
05315,2002,1,LORA,1,886,,0.0011286681715575
05315,2002,1,TARJETAS NO MARCADAS,19,886,,0.0214446952595936
05315,2002,1,TOVAR,2,886,,0.0022573363431151
05315,2002,1,VOTOS EN BLANCO,69,886,,0.0778781038374717
05315,2002,1,VOTOS NULOS,16,886,,0.0180586907449209
05315,2002,1,alvaro_uribe,273,886,,0.3081264108352144
05315,2002,1,horacio_serpa,298,886,,0.3363431151241535
05315,2002,1,ingrid_betancourt,7,886,,0.0079006772009029
05315,2002,1,luis_eduardo_garzon,43,886,,0.0485327313769751
05315,2002,1,noemi_sanin,144,886,,0.1625282167042889
05318,2002,1,BEDOYA,41,11919,,0.0034398858964678
05318,2002,1,CARDONA,4,11919,,0.0003355986240456
05318,2002,1,CRISTANCHO,13,11919,,0.0010906955281483
05318,2002,1,LORA,9,11919,,0.0007550969041026
05318,2002,1,RINCON,5,11919,,0.000419498280057
05318,2002,1,TARJETAS NO MARCADAS,76,11919,,0.0063763738568671
05318,2002,1,TOVAR,20,11919,,0.0016779931202282
05318,2002,1,VOTOS EN BLANCO,210,11919,,0.0176189277623961
05318,2002,1,VOTOS NULOS,213,11919,,0.0178706267304304
05318,2002,1,alvaro_uribe,8354,11919,,0.7008977263193221
05318,2002,1,horacio_serpa,1274,11919,,0.1068881617585367
05318,2002,1,ingrid_betancourt,53,11919,,0.0044466817686047
05318,2002,1,luis_eduardo_garzon,433,11919,,0.0363285510529406
05318,2002,1,noemi_sanin,1214,11919,,0.1018541823978521
05321,2002,1,BEDOYA,8,1867,,0.0042849491162292
05321,2002,1,CARDONA,1,1867,,0.0005356186395286
05321,2002,1,LORA,6,1867,,0.0032137118371719
05321,2002,1,RINCON,2,1867,,0.0010712372790573
05321,2002,1,TARJETAS NO MARCADAS,14,1867,,0.0074986609534011
05321,2002,1,VOTOS EN BLANCO,36,1867,,0.0192822710230316
05321,2002,1,VOTOS NULOS,30,1867,,0.0160685591858596
05321,2002,1,alvaro_uribe,1309,1867,,0.7011247991430102
05321,2002,1,horacio_serpa,208,1867,,0.1114086770219603
05321,2002,1,ingrid_betancourt,10,1867,,0.0053561863952865
05321,2002,1,luis_eduardo_garzon,71,1867,,0.0380289234065345
05321,2002,1,noemi_sanin,172,1867,,0.0921264059989287
05347,2002,1,BEDOYA,12,1784,,0.0067264573991031
05347,2002,1,CARDONA,3,1784,,0.0016816143497757
05347,2002,1,CRISTANCHO,1,1784,,0.0005605381165919
05347,2002,1,LORA,7,1784,,0.0039237668161434
05347,2002,1,RINCON,1,1784,,0.0005605381165919
05347,2002,1,TARJETAS NO MARCADAS,25,1784,,0.0140134529147982
05347,2002,1,TOVAR,7,1784,,0.0039237668161434
05347,2002,1,VOTOS EN BLANCO,30,1784,,0.0168161434977578
05347,2002,1,VOTOS NULOS,24,1784,,0.0134529147982062
05347,2002,1,alvaro_uribe,1114,1784,,0.624439461883408
05347,2002,1,horacio_serpa,289,1784,,0.1619955156950672
05347,2002,1,ingrid_betancourt,8,1784,,0.0044843049327354
05347,2002,1,luis_eduardo_garzon,69,1784,,0.038677130044843
05347,2002,1,noemi_sanin,194,1784,,0.108744394618834
05353,2002,1,BEDOYA,6,1682,,0.0035671819262782
05353,2002,1,CARDONA,1,1682,,0.0005945303210463
05353,2002,1,CRISTANCHO,1,1682,,0.0005945303210463
05353,2002,1,LORA,2,1682,,0.0011890606420927
05353,2002,1,RINCON,1,1682,,0.0005945303210463
05353,2002,1,TARJETAS NO MARCADAS,15,1682,,0.0089179548156956
05353,2002,1,TOVAR,3,1682,,0.0017835909631391
05353,2002,1,VOTOS EN BLANCO,22,1682,,0.0130796670630202
05353,2002,1,VOTOS NULOS,16,1682,,0.0095124851367419
05353,2002,1,alvaro_uribe,885,1682,,0.5261593341260404
05353,2002,1,horacio_serpa,368,1682,,0.2187871581450653
05353,2002,1,ingrid_betancourt,11,1682,,0.0065398335315101
05353,2002,1,luis_eduardo_garzon,48,1682,,0.0285374554102259
05353,2002,1,noemi_sanin,303,1682,,0.1801426872770511
05360,2002,1,BEDOYA,306,88846,,0.0034441618080723
05360,2002,1,CARDONA,43,88846,,0.0004839835220493
05360,2002,1,CRISTANCHO,60,88846,,0.00067532584472
05360,2002,1,LORA,40,88846,,0.0004502172298133
05360,2002,1,RINCON,61,88846,,0.0006865812754654
05360,2002,1,TARJETAS NO MARCADAS,232,88846,,0.0026112599329176
05360,2002,1,TOVAR,42,88846,,0.000472728091304
05360,2002,1,VOTOS EN BLANCO,2198,88846,,0.0247394367782455
05360,2002,1,VOTOS NULOS,1455,88846,,0.0163766517344618
05360,2002,1,alvaro_uribe,61813,88846,,0.6957319406613691
05360,2002,1,horacio_serpa,8102,88846,,0.0911914998987011
05360,2002,1,ingrid_betancourt,438,88846,,0.0049298786664565
05360,2002,1,luis_eduardo_garzon,5052,88846,,0.0568624361254305
05360,2002,1,noemi_sanin,9004,88846,,0.1013438984309929
05361,2002,1,BEDOYA,37,2251,,0.0164371390493114
05361,2002,1,CARDONA,21,2251,,0.0093291870279875
05361,2002,1,CRISTANCHO,8,2251,,0.0035539760106619
05361,2002,1,LORA,2,2251,,0.0008884940026654
05361,2002,1,RINCON,2,2251,,0.0008884940026654
05361,2002,1,TARJETAS NO MARCADAS,81,2251,,0.035984007107952
05361,2002,1,TOVAR,12,2251,,0.0053309640159928
05361,2002,1,VOTOS EN BLANCO,182,2251,,0.0808529542425588
05361,2002,1,VOTOS NULOS,98,2251,,0.0435362061306086
05361,2002,1,alvaro_uribe,417,2251,,0.185250999555753
05361,2002,1,horacio_serpa,566,2251,,0.2514438027543314
05361,2002,1,ingrid_betancourt,25,2251,,0.0111061750333185
05361,2002,1,luis_eduardo_garzon,150,2251,,0.0666370501999111
05361,2002,1,noemi_sanin,650,2251,,0.2887605508662816
05364,2002,1,BEDOYA,30,4776,,0.0062814070351758
05364,2002,1,CARDONA,3,4776,,0.0006281407035175
05364,2002,1,CRISTANCHO,8,4776,,0.0016750418760469
05364,2002,1,LORA,6,4776,,0.0012562814070351
05364,2002,1,RINCON,1,4776,,0.0002093802345058
05364,2002,1,TARJETAS NO MARCADAS,48,4776,,0.0100502512562814
05364,2002,1,TOVAR,18,4776,,0.0037688442211055
05364,2002,1,VOTOS EN BLANCO,72,4776,,0.0150753768844221
05364,2002,1,VOTOS NULOS,70,4776,,0.0146566164154103
05364,2002,1,alvaro_uribe,3634,4776,,0.7608877721943048
05364,2002,1,horacio_serpa,291,4776,,0.060929648241206
05364,2002,1,ingrid_betancourt,23,4776,,0.0048157453936348
05364,2002,1,luis_eduardo_garzon,124,4776,,0.0259631490787269
05364,2002,1,noemi_sanin,448,4776,,0.0938023450586264
05368,2002,1,BEDOYA,23,4669,,0.0049261083743842
05368,2002,1,CARDONA,7,4669,,0.0014992503748125
05368,2002,1,CRISTANCHO,2,4669,,0.0004283572499464
05368,2002,1,LORA,7,4669,,0.0014992503748125
05368,2002,1,RINCON,7,4669,,0.0014992503748125
05368,2002,1,TARJETAS NO MARCADAS,39,4669,,0.0083529663739558
05368,2002,1,TOVAR,12,4669,,0.0025701434996787
05368,2002,1,VOTOS EN BLANCO,54,4669,,0.0115656457485542
05368,2002,1,VOTOS NULOS,66,4669,,0.014135789248233
05368,2002,1,alvaro_uribe,3250,4669,,0.69608053116299
05368,2002,1,horacio_serpa,616,4669,,0.1319340329835082
05368,2002,1,ingrid_betancourt,23,4669,,0.0049261083743842
05368,2002,1,luis_eduardo_garzon,128,4669,,0.0274148639965731
05368,2002,1,noemi_sanin,435,4669,,0.093167701863354
05376,2002,1,BEDOYA,42,17047,,0.0024637766175866
05376,2002,1,CARDONA,5,17047,,0.0002933067401888
05376,2002,1,CRISTANCHO,13,17047,,0.0007625975244911
05376,2002,1,LORA,9,17047,,0.00052795213234
05376,2002,1,RINCON,6,17047,,0.0003519680882266
