codigo_municipio,nbi_rate,nbi_urban,nbi_rural
05266,0.02067045443802645,0.02011630902137946,0.03222474695310886
05282,0.11128894579598804,0.092469761997659,0.12437810945273632
05284,0.3409576848490876,0.0910221337975628,0.5074985500041429
05306,0.1536484081471228,0.1214902807775378,0.17223088923556942
05308,0.05050714137859656,0.029609979925437336,0.07906338787106887
05310,0.1039941548952752,0.05189903279075254,0.1595771457337025
05313,0.11039878300554166,0.1140235910878113,0.10538581046090108
05315,0.15315480557593544,0.06497175141242938,0.20943509615384617
05318,0.06214017224151877,0.036550213305661244,0.0801198963058976
05321,0.04358388110888825,0.03936251920122888,0.055865921787709494
05347,0.12423019749416012,0.09326923076923077,0.14872575123621148
05353,0.12121212121212119,0.08900999091734788,0.185792349726776
05360,0.03946462978254886,0.033859852983114766,0.08889890002627925
05361,0.35710025483923435,0.16932270916334663,0.4599311907359235
