REGION,CÓDIGO DANE DEL DEPARTAMENTO,departamento,codigo_municipio,nombre_municipio_x,comuna_nombre_x,region,vote_share_2002_r1_BEDOYA,vote_share_2002_r1_CARDONA,vote_share_2002_r1_CRISTANCHO,vote_share_2002_r1_LORA,vote_share_2002_r1_RINCON,vote_share_2002_r1_TARJETAS NO MARCADAS,vote_share_2002_r1_TOVAR,vote_share_2002_r1_VOTOS EN BLANCO,vote_share_2002_r1_VOTOS NULOS,vote_share_2002_r1_alvaro_uribe,vote_share_2002_r1_horacio_serpa,vote_share_2002_r1_ingrid_betancourt,vote_share_2002_r1_luis_eduardo_garzon,vote_share_2002_r1_noemi_sanin,vote_share_2006_r1_LEYVA,vote_share_2006_r1_PAREJO,vote_share_2006_r1_RINCON,vote_share_2006_r1_TARJETAS NO MARCADAS,vote_share_2006_r1_VOTOS EN BLANCO,vote_share_2006_r1_VOTOS NULOS,vote_share_2006_r1_alvaro_uribe,vote_share_2006_r1_antanas_mockus,vote_share_2006_r1_carlos_gaviria,vote_share_2006_r1_horacio_serpa,vote_share_2010_r1_ARAUJO,vote_share_2010_r1_CALDERON,vote_share_2010_r1_DEVIA,vote_share_2010_r1_PARDO,vote_share_2010_r1_TARJETAS NO MARCADAS,vote_share_2010_r1_VARGAS,vote_share_2010_r1_VOTOS EN BLANCO,vote_share_2010_r1_VOTOS NULOS,vote_share_2010_r1_antanas_mockus,vote_share_2010_r1_gustavo_petro,vote_share_2010_r1_juan_manuel_santos,vote_share_2010_r1_noemi_sanin,vote_share_2010_r2_TARJETAS NO MARCADAS,vote_share_2010_r2_VOTOS EN BLANCO,vote_share_2010_r2_VOTOS NULOS,vote_share_2010_r2_antanas_mockus,vote_share_2010_r2_juan_manuel_santos,vote_share_2014_r1_LOPEZ,vote_share_2014_r1_RAMIREZ,vote_share_2014_r1_TARJETAS NO  MARCADAS,vote_share_2014_r1_VOTOS EN BLANCO,vote_share_2014_r1_VOTOS NULOS,vote_share_2014_r1_enrique_penalosa,vote_share_2014_r1_juan_manuel_santos,vote_share_2014_r1_oscar_ivan_zuluaga,vote_share_2014_r2_TARJETAS NO MARCADAS,vote_share_2014_r2_VOTOS EN BLANCO,vote_share_2014_r2_VOTOS NULOS,vote_share_2014_r2_juan_manuel_santos,vote_share_2014_r2_oscar_ivan_zuluaga,vote_share_2018_r1_DE LA CALLE,vote_share_2018_r1_MORALES,vote_share_2018_r1_TARJETAS NO MARCADAS,vote_share_2018_r1_TRUJILLO,vote_share_2018_r1_VARGAS,vote_share_2018_r1_VOTOS EN BLANCO,vote_share_2018_r1_VOTOS NULOS,vote_share_2018_r1_gustavo_petro,vote_share_2018_r1_ivan_duque,vote_share_2018_r1_sergio_fajardo,vote_share_2018_r2_TARJETAS NO MARCADAS,vote_share_2018_r2_VOTOS EN BLANCO,vote_share_2018_r2_VOTOS NULOS,vote_share_2018_r2_gustavo_petro,vote_share_2018_r2_ivan_duque,vote_share_2022_r1_ENRIQUE GÓMEZ MARTÍNEZ,vote_share_2022_r1_FEDERICO GUTIÉRREZ,vote_share_2022_r1_GUSTAVO PETRO,vote_share_2022_r1_INGRID BETANCOURT,vote_share_2022_r1_JOHN MILTON RODRÍGUEZ,vote_share_2022_r1_LUIS PÉREZ,vote_share_2022_r1_RODOLFO HERNÁNDEZ,vote_share_2022_r1_SERGIO FAJARDO,vote_share_2022_r1_VOTOS EN BLANCO .,vote_share_2022_r1_VOTOS NO MARCADOS .,vote_share_2022_r1_VOTOS NULOS .,vote_share_2022_r1_federico_gutierrez,vote_share_2022_r1_gustavo_petro,vote_share_2022_r1_ingrid_betancourt,vote_share_2022_r1_rodolfo_hernandez,vote_share_2022_r1_sergio_fajardo,vote_share_2022_r2_GUSTAVO PETRO,vote_share_2022_r2_RODOLFO HERNÁNDEZ,vote_share_2022_r2_VOTOS EN BLANCO .,vote_share_2022_r2_VOTOS NO MARCADOS .,vote_share_2022_r2_VOTOS NULOS .,vote_share_2022_r2_gustavo_petro,vote_share_2022_r2_rodolfo_hernandez,nbi_rate_x,nbi_urban,nbi_rural,ipm_2018,ipm_2018_imputed,ipm_2022,ipm_2022_imputed,nombre_municipio_y,poblacion_total_x,poblacion_afrocolombiana_x,poblacion_indigena_x,poblacion_rural_dispersa_x,anos_escolaridad,hogares_con_internet,hogares_totales,pct_afro_colombian_x,pct_indigenous_x,pct_rural_disperso_x,years_schooling,internet_access_rate_x,ipm_score,nbi_rate_y,proyeccion_2022,population_2022,moe_risk_2007,moe_high_risk_2007,moe_risk_2010,moe_high_risk_2010,moe_risk_2011,moe_high_risk_2011,moe_risk_2014,moe_high_risk_2014,moe_risk_2015,moe_high_risk_2015,moe_risk_2016,moe_high_risk_2016,moe_risk_2018,moe_high_risk_2018,moe_risk_2019,moe_high_risk_2019,moe_risk_2022,moe_high_risk_2022,moe_risk_2023,moe_high_risk_2023,armed_group_presence,is_pdet,coca_hectares,risk_level,high_risk_flag,poblacion_total_y,poblacion_afrocolombiana_y,poblacion_indigena_y,poblacion_rural_dispersa_y,pct_afro_colombian_y,pct_indigenous_y,pct_rural_disperso_y,years_schooling_promedio,pct_school_attendance,internet_access_rate_y,labor_force_participation_rate,pct_female,rooms_per_household,persons_per_household,pct_age_18_29,pct_age_30_54,pct_age_55_plus,pop_2018,pop_2019,pop_2020,pop_2021,pop_2022,pop_2023,pop_2024,pop_2025,pop_2026,comuna_nombre_y,pct_ingresos_propios,gastos_totales_per_capita,transferencias_per_capita,ingresos_tributarios_per_capita
Región Llano,50,Meta,50680,San Carlos de Guaroa,,,0.0035449564937157,0.0009668063164679,0.0022558814050918,0.0029004189494038,0.0016113438607798,0.0103126007089913,0.0025781501772478,0.0270705768611021,0.013857557202707,0.6596841766032872,0.2091524331292297,0.0032226877215597,0.0116016757976152,0.0512407347728005,0.0003725782414307,0.0048435171385991,0.0,0.0085692995529061,0.0141579731743666,0.0081967213114754,0.7883755588673621,0.0026080476900149,0.106929955290611,0.0659463487332339,0.0005954153021732,0.0011908306043465,,0.0261982732956236,0.0011908306043465,0.0378088716880023,0.0095266448347722,0.0083358142304257,0.0821673116999106,0.0238166120869306,0.7802917534980649,0.0288776421554033,0.0042761148442272,0.0137446548564447,0.0067196090409285,0.0931582162492364,0.8821014050091631,0.0676510067114093,0.1108724832214765,0.0042953020134228,0.0367785234899328,0.0246979865771812,0.0332885906040268,0.1849664429530201,0.5374496644295302,0.0028129395218002,0.0250820440693858,0.0227379278012189,0.3000468823253633,0.6493202062822316,0.0087870105062082,0.0019102196752626,0.0045845272206303,0.0024832855778414,0.0548233046800382,0.021585482330468,0.0179560649474689,0.1136580706781279,0.6794651384909265,0.0936007640878701,0.0011459129106187,0.0242551566080977,0.0204354469060351,0.187929717341482,0.7662337662337663,0.0013617021276595,,,,0.0170212765957446,0.0005106382978723,,,0.0102127659574468,0.0013617021276595,0.0134468085106382,0.0883404255319148,0.188595744680851,0.0010212765957446,0.6692765957446809,0.0088510638297872,,,0.0114656031904287,0.0006646726487205,0.0154536390827517,0.2500830840810901,0.7223330009970089,0.1629198624702459,0.1744989051709617,0.150203477617462,0.1792150140840833,True,0.1792150140840833,True,,,,,,,,,,,,,,,,,,extreme,1.0,low,0.0,low,0.0,low,0.0,high,1.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,12294.0,357.0,842.0,1738.0,0.0291,0.0685,0.1413,8.8793,0.8331,0.4637,0.6495,0.4879,3.434,3.217,0.2719,0.3199,0.4082,12294.0,12714.0,13184.0,13551.0,13850.0,14145.0,14424.0,14694.0,14929.0,,0.872658761669369,1160721.42,74678.10142857143,501339.8957142857
Región Centro Oriente,25,Cundinamarca,25653,San Cayetano,,,0.0070621468926553,0.0,0.0021186440677966,0.0007062146892655,0.0,0.0049435028248587,0.0056497175141242,0.0070621468926553,0.0148305084745762,0.4774011299435028,0.3877118644067797,0.0042372881355932,0.0494350282485875,0.0388418079096045,0.0037902716361339,0.0069488313329121,0.0006317119393556,0.0056854074542008,0.0088439671509791,0.0183196462413139,0.817435249526216,0.0018951358180669,0.0833859759949463,0.0530638029058749,0.0017123287671232,0.0034246575342465,0.0011415525114155,0.0216894977168949,0.0051369863013698,0.0473744292237442,0.0045662100456621,0.0062785388127853,0.1244292237442922,0.0131278538812785,0.7077625570776256,0.0633561643835616,0.0044593088071348,0.0161649944258639,0.0061315496098104,0.0730211817168338,0.9002229654403567,0.0622655663915979,0.1387846961740435,0.0075018754688672,0.0232558139534883,0.0135033758439609,0.0105026256564141,0.2430607651912978,0.5011252813203301,0.0068965517241379,0.0212201591511936,0.0090185676392572,0.2981432360742705,0.6647214854111406,0.0095238095238095,0.0038095238095238,0.0028571428571428,0.0038095238095238,0.119047619047619,0.0128571428571428,0.0071428571428571,0.0847619047619047,0.6752380952380952,0.08,0.0013786764705882,0.0215992647058823,0.0055147058823529,0.1452205882352941,0.8262867647058824,0.0021987686895338,,,,0.0127528583992963,0.0004397537379067,,,0.0052770448548812,0.0021987686895338,0.0048372911169744,0.1534740545294635,0.1231310466138962,,0.6824978012313104,0.0131926121372031,,,0.0104838709677419,0.0016129032258064,0.0028225806451612,0.1512096774193548,0.8338709677419355,0.0803858520900321,0.0057034220532319,0.091555302814899,0.1589957001992672,True,0.1589957001992672,True,,,,,,,,,,,,,,,,,,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,4802.0,330.0,134.0,1313.0,0.0686,0.028,0.2735,9.8369,0.8631,0.5392,0.6978,0.4964,3.9064,3.3255,0.2628,0.3786,0.3585,4802.0,4828.0,4893.0,4888.0,4855.0,4825.0,4839.0,4824.0,4790.0,,0.4928157423446045,1533815.1857142858,161860.5257142857,100900.26285714284
Región Centro Oriente,54,Norte de Santander,54673,San Cayetano,,,0.0139505389980976,0.0019023462270133,0.0057070386810399,0.0006341154090044,0.0012682308180088,0.0076093849080532,0.0063411540900443,0.0152187698161065,0.0190234622701331,0.455294863665187,0.3608116677235257,0.0025364616360177,0.0488268864933417,0.0608750792644261,0.0029120559114735,0.0064065230052417,0.0011648223645894,0.0064065230052417,0.0250436808386721,0.0180547466511357,0.5096097845078625,0.0046592894583576,0.209668025626092,0.2160745486313337,,0.0007541478129713,0.0015082956259426,0.0369532428355957,0.001131221719457,0.0659879336349924,0.0124434389140271,0.0086726998491704,0.2088989441930618,0.0411010558069381,0.5637254901960784,0.0588235294117647,0.0024752475247524,0.0321782178217821,0.0099009900990099,0.1794554455445544,0.775990099009901,0.064878892733564,0.1284602076124567,0.0025951557093425,0.0415224913494809,0.0250865051903114,0.0307093425605536,0.384515570934256,0.3222318339100346,0.0026160889470241,0.0163505559189012,0.0170045781556572,0.5480706344015697,0.4159581425768476,0.0063475271092303,0.0015868817773075,0.0018513620735255,0.0029092832583972,0.0915101824914043,0.0100502512562814,0.0121660936260248,0.053953980428458,0.6995503834964295,0.1187516530018513,0.0010537407797681,0.0268703898840885,0.0092202318229715,0.1140674394099051,0.8487881981032666,0.0009551098376313,,,,0.0145654250238777,0.0004775549188156,,,0.0066857688634192,0.0014326647564469,0.0066857688634192,0.2311365807067812,0.0967048710601719,0.0002387774594078,0.6306112702960841,0.0105062082139446,,,0.0078722447143499,0.0008996851102114,0.0047233468286099,0.1311291048133153,0.8553756185335133,0.2292945933802606,0.173932384341637,0.2573944456988033,0.2076902500365385,True,0.2076902500365385,True,,,,,,,,,,,,,,,,,,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,high,1.0,0.0,0.0,0.0,high,1.0,6989.0,349.0,578.0,1852.0,0.05,0.0827,0.265,10.0585,0.8498,0.4839,0.615,0.506,3.3406,3.4944,0.2795,0.3238,0.3967,6989.0,7456.0,7955.0,8209.0,8384.0,8556.0,8712.0,8839.0,8946.0,,0.6905420879462401,1405024.5985714286,142165.35142857142,259632.63
Región Caribe,13,Bolívar,13620,San Cristóbal,,,0.0078558225508317,0.0004621072088724,0.0009242144177449,0.0004621072088724,,0.0018484288354898,0.0027726432532347,0.0009242144177449,0.0046210720887245,0.1085951940850277,0.8618299445471349,,0.0073937153419593,0.0023105360443622,0.0026572187776793,0.007971656333038,0.0,0.0022143489813994,0.0026572187776793,0.0022143489813994,0.3923826395039858,0.0017714791851195,0.1271036315323295,0.4610274579273694,0.0013192612137203,,0.0008795074758135,0.1147757255936675,0.0004397537379067,0.0778364116094986,0.0030782761653474,0.0039577836411609,0.1103781882145998,0.0857519788918205,0.5971855760773966,0.0043975373790677,0.0037735849056603,0.025943396226415,0.0023584905660377,0.175943396226415,0.7919811320754717,0.0370731707317073,0.0121951219512195,0.0014634146341463,0.0121951219512195,0.0029268292682926,0.008780487804878,0.8209756097560975,0.104390243902439,0.0003325573661456,0.0046558031260392,0.0069837046890588,0.8207515796474892,0.167276355171267,0.0440689198144466,,0.0016567263088137,0.0003313452617627,0.3502319416832339,0.0086149768058316,0.0023194168323392,0.352882703777336,0.2186878727634194,0.0195493704440026,0.0009398496240601,0.0119047619047619,0.0028195488721804,0.5538847117794486,0.4304511278195488,0.0011185682326621,,,,0.0022371364653243,,,,0.0095078299776286,0.0008389261744966,0.0033557046979865,0.3901006711409396,0.5218120805369127,0.0002796420581655,0.0626398210290827,0.0081096196868008,,,0.0100225507391631,,0.0027562014532698,0.6484590328238536,0.3387622149837133,0.25596994902066,0.2955380577427821,0.1259344450833812,0.2137851743689069,True,0.2137851743689069,True,,,,,,,,,,,,,,,,,,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,8050.0,374.0,1161.0,1695.0,0.0465,0.1442,0.2105,9.6431,0.8988,0.4935,0.626,0.5053,2.9192,3.4998,0.2721,0.3336,0.3944,8050.0,8355.0,8632.0,8901.0,9122.0,9325.0,9542.0,9752.0,9958.0,,0.3314508166226672,1308408.0885714288,121001.79857142856,41003.224285714285
Región Caribe,20,Cesar,20750,San Diego,,,0.0113240418118466,0.0002903600464576,0.0011614401858304,0.0008710801393728,0.0008710801393728,0.0090011614401858,0.0005807200929152,0.0304878048780487,0.0127758420441347,0.4367015098722416,0.4433797909407665,0.0020325203252032,0.017711962833914,0.0328106852497096,0.0019942388654996,0.0055395524041657,0.0013294925769997,0.0050963882118324,0.0183913139818302,0.007755373365832,0.8007976955461998,0.0026589851539995,0.0853091070241524,0.0711278528694881,0.0015122873345935,0.0011342155009451,0.0052930056710775,0.0253308128544423,0.0022684310018903,0.0506616257088846,0.0107750472589792,0.006805293005671,0.0931947069943289,0.1553875236294896,0.629867674858223,0.0177693761814744,0.0026853955794257,0.0382152447841355,0.0095021689733526,0.1429456723817393,0.8066515182813468,0.0427645788336933,0.0576673866090712,0.0056155507559395,0.0399568034557235,0.0082073434125269,0.0516198704103671,0.4868250539956803,0.3073434125269978,0.0024024024024024,0.0198198198198198,0.0123123123123123,0.5761261261261261,0.3893393393393393,0.0089092872570194,0.0051295896328293,0.0022948164146868,0.00377969762419,0.1889848812095032,0.0120140388768898,0.0107991360691144,0.2749730021598272,0.4527537796976242,0.0399568034557235,0.0009186351706036,0.0190288713910761,0.0094488188976377,0.3586614173228346,0.6119422572178478,0.0009144350097975,,,,0.0113651208360548,0.0002612671456564,,,0.0143696930111038,0.0015676028739386,0.0087524493794905,0.2862181580666231,0.398824297844546,0.0001306335728282,0.2654474199869366,0.0121489222730241,,,0.0143406785589366,0.0006995452955578,0.0089774979596595,0.4709105747930512,0.5050717033927947,0.2252023745277928,0.1755015020835352,0.2876628912434539,0.2079822727349517,True,0.2079822727349517,True,,,,,,,,,,,,,,,,,,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,19038.0,970.0,1463.0,4804.0,0.0509,0.0768,0.2523,10.6484,0.7998,0.462,0.635,0.5041,3.54,3.2179,0.271,0.3822,0.3468,19038.0,19941.0,20929.0,21620.0,22191.0,22761.0,23324.0,23861.0,24353.0,,0.6498341213384897,1431216.9685714284,56806.38142857143,124593.38428571427
Región Centro Oriente,15,Boyacá,15660,San Eduardo,,,0.0072992700729927,0.0014598540145985,0.0014598540145985,0.002919708029197,0.002919708029197,0.0087591240875912,0.0014598540145985,0.0423357664233576,0.018978102189781,0.3474452554744525,0.4788321167883211,0.0072992700729927,0.0452554744525547,0.0335766423357664,0.0037735849056603,0.0163522012578616,0.0138364779874213,0.010062893081761,0.0616352201257861,0.0213836477987421,0.6679245283018868,0.0050314465408805,0.10062893081761,0.0993710691823899,,0.0024509803921568,0.0012254901960784,0.0514705882352941,0.0036764705882352,0.0563725490196078,0.0588235294117647,0.0073529411764705,0.1274509803921568,0.034313725490196,0.5968137254901961,0.0600490196078431,0.0025445292620865,0.0687022900763358,0.0076335877862595,0.1615776081424936,0.7595419847328244,0.0914634146341463,0.1768292682926829,0.0091463414634146,0.1051829268292682,0.0121951219512195,0.0548780487804878,0.173780487804878,0.3765243902439024,0.0025031289111389,0.0638297872340425,0.0150187734668335,0.3153942428035043,0.6032540675844806,0.0376028202115158,0.0035252643948296,0.0058754406580493,0.0035252643948296,0.0470035252643948,0.0481786133960047,0.0117508813160987,0.2103407755581668,0.4712103407755582,0.1609870740305523,0.0033407572383073,0.0523385300668151,0.010022271714922,0.3596881959910913,0.5746102449888641,,,,,0.0034285714285714,,,,0.0228571428571428,0.0022857142857142,0.0022857142857142,0.0697142857142857,0.2422857142857143,0.0022857142857142,0.6308571428571429,0.024,,,0.0324214792299898,0.0020263424518743,0.0050658561296859,0.3009118541033435,0.6595744680851063,0.1206675224646983,0.0355555555555555,0.1857304643261608,0.1811504657502856,True,0.1811504657502856,True,,,,,,,,,,,,,,,,,,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,1697.0,121.0,57.0,359.0,0.0714,0.0333,0.2116,10.3515,0.9,0.5544,0.6279,0.4918,3.5683,4.0371,0.2548,0.3478,0.3974,1697.0,1709.0,1717.0,1705.0,1696.0,1685.0,1672.0,1660.0,1637.0,,0.4597055936136068,2999937.8985714284,376640.4928571429,217695.12285714285
Región Caribe,13,Bolívar,13647,San Estanislao,,,0.006150061500615,0.0004920049200492,0.0009840098400984,0.0002460024600246,0.0007380073800738,0.0029520295202952,0.0022140221402214,0.0118081180811808,0.0137761377613776,0.2649446494464945,0.5768757687576875,0.0031980319803198,0.0275522755227552,0.0880688806888068,0.002764780944279,0.0059549128030625,0.0036154827732879,0.0040408336877924,0.0061675882603147,0.0165886856656741,0.7075712462781795,0.0006380263717566,0.1648234793704806,0.0878349638451722,0.0018723085564501,0.0018723085564501,0.00149784684516,0.0224677026774012,0.0031829245459651,0.0537352555701179,0.0054296948137052,0.0144167758846657,0.0694626474442988,0.0855645010297697,0.7127878674405542,0.0277101666354615,0.0033451808488396,0.0196529374869328,0.0052268450763119,0.1026552372987664,0.8691197992891491,0.0615849407390192,0.0436904485242853,0.0030211480362537,0.0278875203346502,0.0106902161282825,0.0195212642342551,0.5788984429467813,0.2547060190564722,0.0022577003709079,0.0095145944202547,0.0088695371714239,0.6827930978874375,0.2965650701499758,0.0837349397590361,0.0019578313253012,0.0036144578313253,0.0019578313253012,0.1783132530120482,0.0114457831325301,0.0106927710843373,0.2210843373493975,0.4626506024096385,0.0234939759036144,0.001976563602993,0.0108710998164619,0.0053649583509812,0.3038260624029366,0.6779613158266271,0.0015760441292356,,,,0.0144470711846598,0.0001313370107696,,,0.0191752035723666,0.0021013921723141,0.0090622537431048,0.5210139217231415,0.3351720514841082,0.0002626740215392,0.0780141843971631,0.019043866561597,,,0.0196636161266386,0.0016077170418006,0.0076675735839722,0.4515211476626267,0.5195399455849616,0.3285506719941882,0.3573949876456053,0.265522560740455,0.2137851743689069,True,0.2137851743689069,True,,,,,,,,,,,,,,,,,,medium,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,18259.0,1219.0,2253.0,6082.0,0.0667,0.1234,0.3331,9.5595,0.828,0.3992,0.687,0.503,3.2983,4.1046,0.2566,0.3479,0.3955,18259.0,18819.0,19441.0,19896.0,20295.0,20670.0,21053.0,21426.0,21751.0,,0.4429109756694466,1049997.167142857,77082.80857142857,56939.607142857145
Región Llano,94,Guainía,94883,San Felipe,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.3076923076923077,0.0,0.5384615384615384,0.0769230769230769,,,,0.01,0.0,0.03,0.0,0.01,0.09,0.01,0.79,0.06,0.0089285714285714,0.0267857142857142,0.0178571428571428,0.1607142857142857,0.7857142857142857,0.0147058823529411,0.088235294117647,0.0,0.0294117647058823,0.0147058823529411,0.0073529411764705,0.4558823529411764,0.3897058823529412,0.0102564102564102,0.0307692307692307,0.0102564102564102,0.4717948717948718,0.4769230769230769,0.0153256704980842,0.003831417624521,0.0076628352490421,0.003831417624521,0.3908045977011494,0.003831417624521,0.0114942528735632,0.0613026819923371,0.4636015325670498,0.0383141762452107,,0.0041493775933609,0.0207468879668049,0.2697095435684647,0.7053941908713693,,,,,0.0072463768115942,,,,0.0072463768115942,0.0144927536231884,0.0072463768115942,0.1304347826086956,0.3188405797101449,0.0072463768115942,0.4420289855072464,0.0652173913043478,,,0.0141509433962264,,0.0094339622641509,0.3349056603773584,0.6415094339622641,0.8839122486288847,,0.8839122486288847,0.304190041584309,True,0.304190041584309,True,,,,,,,,,,,,,,,,,,low,0.0,low,0.0,low,0.0,high,1.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,1662.0,289.0,504.0,1152.0,0.1738,0.3031,0.6932,7.7938,0.6368,0.1654,0.5974,0.4793,2.7339,4.3993,0.2945,0.3507,0.3549,1662.0,1723.0,1778.0,1818.0,1851.0,1886.0,1926.0,1968.0,2003.0,,,,,
Región Caribe,13,Bolívar,13650,San Fernando,,,0.011608623548922,,0.0005527915975677,0.0022111663902708,,0.0022111663902708,0.0011055831951354,0.0049751243781094,0.0099502487562189,0.3521282476506357,0.5726920950801547,0.0011055831951354,0.0320619126589275,0.0093974571586511,0.0059464816650148,0.0064420218037661,0.0029732408325074,0.0034687809712586,0.0029732408325074,0.008424182358771,0.72398414271556,0.0009910802775024,0.1729435084241823,0.0718533201189296,0.0008375209380234,0.0008375209380234,0.0008375209380234,0.0209380234505862,0.0041876046901172,0.038107202680067,0.0025125628140703,0.0067001675041876,0.0355946398659966,0.1088777219430485,0.7705192629815746,0.0100502512562814,0.0026954177897574,0.006931074316519,0.006546014632268,0.0696958028494416,0.9141316904120138,0.0698795180722891,0.0236144578313253,0.0038554216867469,0.0115662650602409,0.0144578313253012,0.0048192771084337,0.5431325301204819,0.3286746987951807,0.0020174848688634,0.0060524546065904,0.0097511768661735,0.7000672494956288,0.2821116341627437,0.0053400786958965,0.0014052838673412,0.0014052838673412,0.0011242270938729,0.4741427768409219,0.0025295109612141,0.0148960089938167,0.2093872962338392,0.273468240584598,0.0160202360876897,0.0031464530892448,0.0060068649885583,0.0037185354691075,0.3272311212814645,0.6598970251716247,0.0040474125469788,,,,0.002601908065915,0.0002891008962127,,,0.0057820179242555,0.0046256143394044,0.0037583116507661,0.3148308759757155,0.4611159294593813,0.0011564035848511,0.1867591789534547,0.0150332466030644,,,0.0099085365853658,0.0005081300813008,0.0030487804878048,0.5048272357723578,0.4817073170731707,0.4073240589198036,0.2225186766275347,0.4511516071880536,0.2137851743689069,True,0.2137851743689069,True,,,,,,,,,,,,,,,,,,low,0.0,low,0.0,low,0.0,high,1.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,extreme,1.0,0.0,0.0,0.0,extreme,1.0,12542.0,1418.0,1739.0,5918.0,0.1131,0.1386,0.4719,8.8302,0.8169,0.3672,0.6282,0.5054,3.2339,4.346,0.2518,0.2977,0.4505,12542.0,12677.0,12841.0,12884.0,12853.0,12821.0,12766.0,12713.0,12641.0,,0.3017387804138344,1077924.4042857145,119101.51,36613.84
Región Eje Cafetero - Antioquia,5,Antioquia,05652,San Francisco,,,,,0.0128205128205128,0.0256410256410256,,0.0256410256410256,,0.2948717948717949,0.1025641025641025,0.2179487179487179,0.1538461538461538,0.0128205128205128,0.0769230769230769,0.0769230769230769,0.0077120822622107,0.0154241645244215,0.0051413881748071,0.0205655526992287,0.0205655526992287,0.0244215938303341,0.8303341902313625,0.0012853470437017,0.0488431876606683,0.0257069408740359,0.0087770626097132,0.0017554125219426,0.0040959625511995,0.013458162668227,0.0157987126974839,0.0169689877121123,0.0140433001755412,0.0175541252194265,0.0930368636629608,0.0087770626097132,0.7624341720304272,0.0433001755412521,0.0124257158292814,0.0135062128579146,0.0156672069151809,0.1053484602917342,0.8530524041058887,0.0324499729583558,0.0567874526771227,0.0140616549486208,0.0313683071930773,0.0243374797187669,0.0216333153055705,0.3672255273120606,0.452136289886425,0.0082440230832646,0.0173124484748557,0.0148392415498763,0.4707337180544105,0.4888705688375927,0.0092130518234165,0.0038387715930902,0.0122840690978886,0.0076775431861804,0.0238003838771593,0.0126679462571976,0.0084452975047984,0.0648752399232245,0.7412667946257198,0.1140115163147792,0.0039299749910682,0.0175062522329403,0.0092890317970703,0.1171847088245802,0.8520900321543409,0.0058586598315635,,,,0.002563163676309,0.0014646649578908,,,0.0098864884657634,0.0058586598315635,0.009154155986818,0.5554741852801172,0.1343830098864884,0.0032954961552544,0.2127425851336506,0.0593189307945807,,,0.01318391562294,0.0023071852340145,0.0049439683586025,0.1901779828609097,0.7893869479235333,0.1979705150296764,0.1221122112211221,0.2636655948553055,0.1588426984159165,True,0.1588426984159165,True,,,,,,,,,,,,,,,,,,medium,0.0,medium,0.0,extreme,1.0,extreme,1.0,low,0.0,low,0.0,low,0.0,low,0.0,high,1.0,low,0.0,0.0,0.0,0.0,low,0.0,5648.0,362.0,561.0,1379.0,0.064,0.0994,0.2442,10.1283,0.8263,0.4899,0.7006,0.4986,3.5734,3.4734,0.269,0.3572,0.3738,5648.0,5736.0,5817.0,5874.0,5910.0,5960.0,6013.0,6058.0,6089.0,,0.4355628692715205,1877380.52,181320.0342857143,131800.08
